,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
0,-467.3870434274702,-1.6453674486072567,-2.25360257974392,5.585544593976767,-1.9374567877249078,-0.9643661330381856,2.5451245033434193,-2.7439085677328103,-0.48376790853882196
1,-466.38509416474585,-2.538008282717171,-5.8435391246901345,3.821132405355011,-3.6805021386310806,-1.1884641030207965,-0.6375102428318121,-1.5391862281722055,-0.7079708851512629
2,-465.3806354503008,-3.04500319436687,-7.360497141771958,1.7875571521372,-2.720382107948364,-0.5874872843309165,-0.005714783386597262,-3.6081265403622726,-0.01733390518135386
3,-464.39259482475245,-4.0844319060463254,-8.307222056584726,-1.9189748330925092,-1.9791239933253006,2.1253702310604554,1.7330976151978217,-2.7282871303723657,-0.6486984805610965
4,-463.44499904489294,-4.956749826078634,-5.149220235893115,-3.556440888154259,3.3088420387370423,-0.16617433276903848,-1.2285322908810132,-2.555157084245841,-2.9148144225443255
5,-462.485951727571,-5.889174770789258,0.24959026700979253,-0.7418882356826112,2.0061321619945907,0.3093106461994018,1.7714142122446115,-1.1992560582330862,-0.7657566454510683
6,-461.4882029330529,-6.718017414488288,-2.03882629163058,1.223423595027721,-0.7379834762421319,-2.477436799902481,1.2883624427849891,-0.9200787638509577,1.5648492037857962
7,-460.487558755579,-7.749836520766192,-4.484682050828813,-0.2688486812162578,-2.4759655464185153,-1.536776531053058,3.0667016503575275,0.6690930399825845,2.3385769028453187
8,-459.4658522103118,-6.156378397524112,-4.075852771586253,-2.8130646478224426,0.6131980158447047,-2.1250614768272955,3.0252135947788843,-2.3929782895838745,1.056487710906862
9,-458.4764481825736,-5.783689049376614,0.5859130141966788,0.7189529696481612,2.650964780113844,-0.28532167275222103,6.030695319906509,-2.336618090623253,-1.1832942188846833
10,-457.49597579276025,-6.286898097555831,2.4761574620945175,4.867437563244227,1.7740149704735904,-1.1646889192892151,5.305806080195484,-0.32844062259685686,0.026375463818536362
11,-456.508909319967,-6.288046982456073,4.374617518543766,7.161934339438568,2.269305592727961,-0.6977621266286446,1.7887733248238793,-0.018326189564376715,0.19221655620145014
12,-455.4894667431005,-4.493431043285193,4.871625268298601,6.758873182635316,1.3331157748716196,-0.8503814612746728,-0.868735430733256,-0.39439809443064244,0.024368883789321536
13,-454.4614261118832,-2.7615635922415414,3.9240617352711284,5.707993616234672,1.1299073317488457,1.2009378870449094,-1.553214838219218,0.848009287462024,-0.6366505620029886
14,-453.4816418227784,-6.327796358902281,1.5561799907743945,5.671946213595522,0.21443673136408542,2.545247057620731,1.3060939697608491,-0.577994531238163,0.7813832360417634
15,-452.4759572327046,-6.0228703267189,0.30562952733420595,4.310295702578241,0.3543996343162325,-0.6150853107026186,-0.20917015753354862,-0.4267871291030561,-1.227847886787383
16,-451.46464846566107,-4.385301021020195,1.4950754631491232,5.029594663910393,3.318735607022634,1.4072881321356896,-1.2554368365075734,-0.43098248130237127,-0.1816997806194409
17,-450.4732594878401,-4.878544514758183,3.407919284218898,6.39273048342717,1.2220138724734568,1.9395790351643198,0.7746429733683146,-0.864729102296181,0.7953249566170255
18,-449.46460270610334,-5.069974900625606,0.4038405772242013,4.710917498486982,0.1393480818781677,-0.8257150596160013,-0.8670352696787843,-1.0759597296094858,-0.24412100489608377
19,-448.47256481422016,-4.72583917561104,0.6820016238085912,1.7530890340557044,4.297898622260893,0.2783290044302626,-1.6631478652527345,0.015253903779422965,-0.662968790330105
20,-447.50546941193375,-5.895376255899989,3.3475906805837297,4.637785926940482,2.9128247097464413,0.05334275007351021,2.970861201278978,0.9852384950880024,1.5993051362244892
21,-446.4992611754654,-6.145752662590669,2.2531341733565156,5.899694399689179,2.6021578386476114,0.4805413798848686,3.5907522314097093,1.0764596296902238,0.9885254612549019
22,-445.48378312450853,-6.40695930425363,2.5542572059120014,6.087785074649516,1.0208294183652555,1.1960658722941564,3.9710287891155973,-1.1185447953115908,1.4956876883051566
23,-444.4813882791993,-5.234909052363448,4.010995207122302,4.043743018246528,0.06165536867535324,0.745488326259951,1.997380938058414,-2.1631928431978964,-1.965662836550226
24,-443.47973773414697,-4.802939578661634,4.191093243046115,5.598676683225256,-0.6885435570447561,2.6445854756007647,1.3891967485619945,-0.3932495700305278,-1.6962774388597235
25,-442.4835682186032,-5.599127048627649,1.735376525116064,4.755903846404133,1.0576929922967577,0.3390550472873314,0.4202821971313329,0.4547796675974842,-0.7392121473135651
26,-441.45559222844406,-4.888548816255277,-1.4775643103637393,4.169982053426908,1.3596878443708427,-2.510663751166805,-0.6641175631958239,0.07040794064630412,-0.4898380314711009
27,-440.45262349255455,-3.175191521589848,1.4354960133977352,4.500846521080982,2.7903254470565604,-0.06357986939776113,0.3828863131866988,0.184017210959367,-0.08435210094225111
28,-439.44477072630417,-4.0515277859815875,-2.3499047633339543,4.760698765470242,0.7850243538530364,-4.097489474258162,-2.336423692977985,0.04760302785391873,-0.23610779358776557
29,-438.4303924476364,-1.4076724391937323,0.47294129112382055,2.6248798268815494,1.975173978247407,-1.2684200771228762,-1.4047716099452934,0.7396522229127388,0.18729025493585985
30,-437.45378443915183,-5.580576318786151,-4.615352473694801,0.5215329276831447,1.7762206193082672,-1.5816424364443205,-2.493042058996178,0.8243454806683369,-0.16498960063627505
31,-367.4744525397738,-6.342004881329145,-2.8788116911416424,-0.08227989144834882,2.174060666918719,-2.0225484516557466,-0.1857862660613057,0.20322548187313538,-0.25461478897388207
32,-366.44997896768035,-4.739451109242998,-2.0290119090277003,1.8664544385225845,2.1550659184714065,-1.5605389524657607,2.086964408316558,-0.18040753168613335,0.48298007932970893
33,-365.4513697843115,-5.943294836678557,-2.343751291522052,2.172796790425948,-0.9459123296989266,-1.0588480807518712,2.108358677394663,-0.7406080444289234,0.01601080342876528
34,-364.4412902434318,-5.260279939698176,-3.8448499169504537,0.23561384899765148,-1.944007705440039,-1.8150612143590164,-0.583740304498926,-1.9183546951833772,-0.16048249078471646
35,-363.4544103337293,-3.133479930686083,0.08230110292243775,0.6070804431461262,-1.4459208594820534,-2.760639698348757,-1.1757103373603095,1.0909647220988725,-0.5275097766271293
36,-362.4474724508456,-5.9331433531941125,-7.4042056310448,0.07922895570233976,-1.7455064524251283,-2.789199921107299,-3.8502804963177026,3.0387298687835353,0.6863274745450363
37,-361.45506300557986,-2.5598141892072306,-0.25681257275977015,-0.8588234755042318,2.2454338232287863,-0.569684703808013,-1.5562095441144208,1.0258530393528182,-2.1232930345010628
38,-360.45193892735915,-2.3562491427377132,0.7633610298152598,3.9929698122657475,-0.9619321993936677,-1.6763903970420326,-1.2703920501022583,3.1305509153640396,-1.4945079844023945
39,-359.4294724172773,-1.370193428050548,0.9959160468500813,3.7291927683788564,-2.34386753724413,-0.14589251839174036,-1.7870183823659913,1.3982543432294683,-2.532473772615
40,-358.4300838472805,-2.560773364754819,-0.4221565136200333,2.819856775551127,-1.6790314808669837,2.315660882323972,-2.0203464033738237,0.32946390648794555,-1.2788704008158003
41,-357.4695143654999,-3.149697625938172,3.1162595912060276,0.4007854720462769,1.8865317890247477,1.2119974484497693,-2.166896526688407,-0.5898987115833748,-1.0325953132286572
42,-356.4756162031717,-3.208943148819502,4.068827622971105,0.378384314501825,-1.51784182989523,-1.5827963325063288,-0.7295879646434175,-0.6937753354717389,-0.38857196668854344
43,-355.4368110408584,-1.8877503818164436,-0.3988009634764762,-1.8733055808591648,-6.545633142726045,-2.8079067299880003,0.5993893874536839,-0.13858289093587803,-0.33283003767659686
44,-354.41812922908474,-3.326701092495102,-5.029531381660257,-2.7654459695250484,-4.643332496974958,-2.150001309271612,0.2696436251357763,-2.4990227147914847,1.2370745290093617
45,-353.42778337173746,-4.991616658443389,-5.215296216590868,-2.111389089419204,-0.5296867114476844,-0.8918273294150468,0.31264397146649703,-1.3582022922564083,-0.881640996862929
46,-352.40691449662785,-4.8983918811822,-8.381152530598015,-1.5516455322708524,-3.8548455562523802,-1.6836922628751314,-1.7146905517427058,-1.0645720906423382,-0.36453552938663264
47,-351.39319340692134,-1.5447693065064523,-6.355889978121429,-1.864195943369558,-1.518733860632535,-4.804192140553884,-1.9614885836699927,-0.13169167391152553,1.4403138852305748
48,-350.40679036837065,-2.6650568831634067,-6.852096698582748,-2.4471681101121563,-2.8552178406875552,-2.49059331189659,-2.764466740298947,0.8955741870416268,0.46148232057279376
49,-349.4326737145868,-3.2614049318778813,-3.655707263577664,-2.9610579242912443,-1.6088317189244346,-2.1659445477835417,-3.1713185889525133,-0.03529102720222622,-1.7724982180747224
50,-348.44153507697104,-5.492640122585273,-6.822890586850546,-0.8338141916785802,-3.7533883777555377,-1.4416591816233073,-3.7744669545811527,2.509282329278355,-0.5590071063926322
51,-347.43412421723514,-4.894848034994128,-7.342850019396383,-2.466811318357494,0.36002008701196586,-5.147655172998348,-3.3580420754523246,0.5369651706570352,-0.3320019784921884
52,-346.44807263974894,-4.021040365813672,-2.3543202479166494,0.3554574931358996,1.6033739607752016,-1.2530703517830424,-1.3252132790676379,1.0457490934618767,-1.213113174044967
53,-345.4273496960579,-1.191354382423781,1.661875755425331,0.8952924358184657,-0.5552739931041706,-3.071318633680943,0.5408230943218729,-0.543754999309312,1.0878535666121991
54,-344.4203671126106,-2.7422770535372893,-2.759263136452563,0.23617403605858525,-2.0293469232166688,-1.9881669277127199,-2.130492614304703,0.05342473794268155,0.7438411466981891
55,-343.4611231332092,-3.5301419505937446,1.8279414358573685,-2.1295467516244435,1.4844363496286603,1.698666736828849,-3.28875130650202,-2.0032745910326533,-1.3714224368637018
56,-342.4806436586776,-3.2854455405297527,5.816547784366999,-1.4521371916278099,2.001615782543251,1.5806020520005657,-0.3023489311730591,-1.8930818292683085,-1.153082520759437
57,-341.45781679585986,0.11270615537274152,6.710848039334427,-3.195147561620829,2.0516313426671293,-4.86158574907286,1.2871566293794747,2.3005800494472757,0.015858008006304516
58,-340.4594710200284,-0.37742703440625086,6.305276031050957,-0.7695493103440851,-0.982569160343795,-3.570809580148307,3.0220844486356846,1.7021419548305885,-0.042379911317985915
59,-267.458772111216,-2.3196634951984474,4.453948641222919,1.3752512069484273,-2.3012603302708206,-1.05895433566969,2.9779253178299654,4.376157001696605,-1.0606212300014963
60,-266.4448913453151,-1.4101152869938782,3.989542326002504,-1.0539134997566342,-0.27191064724068165,-0.2044382192528856,2.4530978903145106,2.7258939023976296,0.5218912794878906
61,-265.44682727074746,-0.4299253648178499,5.999878380560317,-4.76135137400739,-3.266124469354701,2.0027437329091327,1.2356053989453524,-0.9301514594785951,-1.4939226816050444
62,-264.45915368642284,-0.7355163276808685,5.9122421345580864,-4.390663725302552,-1.9424565772499256,0.9211227671457077,1.4053764428449698,0.5084713175326617,-1.4794566365989175
63,-263.47118306797245,-2.0066101511129606,5.940124224831979,-3.519799484677908,-0.9819875611621491,-0.31401831266987895,2.115001815676903,0.694953814634596,-0.6791093710445574
64,-262.48322328422375,-2.6235809919040802,5.359374771364233,-4.448728992138581,0.7054947577680858,0.572362307545541,0.6424174196017651,1.2476859248667242,-1.796969848811706
65,-261.4830835427235,-2.0932093484617753,6.741810238734331,-3.9300095532412453,0.3316218805338403,-1.5818025134701799,1.0632283498443675,1.0663689045084408,0.5657281497977936
66,-260.45862389388645,-0.1232080900981753,5.828708524991159,-4.601984005559432,-0.8734069330316583,-3.962041989659521,1.8530311174579095,1.683329911625598,1.3718694583025097
67,-259.43985159439734,0.4012876621108732,6.440724936960266,-2.567294493845455,-3.1609985204392617,-3.0030283812194245,2.3637107796354164,-0.6153876137059622,0.2678607431215263
68,-258.41991202903534,1.056214972724527,5.688554068855842,-2.504683170277363,-3.2162696711307732,-3.9837449760912778,2.139937477189383,-0.15194835235896442,1.3500806253842441
69,-257.4231201109329,0.21132895850051261,3.3741116525425365,-5.047488695805059,-6.549748532912351,-0.5743300613595115,1.0808390079302217,0.09401592725535825,1.3136819074855728
70,-256.41691913146707,0.47929894440793813,2.6087077875456828,-2.6078754547894594,-4.981744080674641,2.7091223808058134,-1.12340252509948,1.6729059173639689,0.4476704643420186
71,-255.40576667437475,0.8311161332437258,1.1820134924461467,-2.371373895157523,-5.625540059217382,1.5494939203145537,0.5819768603590849,2.247267998689079,-0.00606389869272219
72,-254.4217697550352,-0.17201524803832532,3.9678761561152243,-1.1044749560509466,-3.273382178751965,4.999765564721818,-2.19451081164504,0.48414184156375817,-0.8463792056725902
73,-253.42727054202123,-2.9688682944502967,1.9266327420095097,-0.4801325486955084,0.2566016078476222,5.193841391244141,-1.106543450526433,-1.7855222904894639,-0.5517865027652644
74,-252.41131286339066,-2.872824611325544,0.5158052577813874,-0.2772157104985851,-1.491726667724014,1.8122719068132092,2.889853489621716,-1.7729097530132674,-0.2835007312126529
75,-251.42640361690226,-2.9211715622182237,2.4895781664258734,1.1714926875473592,1.1274306856770497,0.4112553896100957,0.03711640041035647,-1.7273807691813732,2.3650521075634976
76,-250.42134113472804,0.46937786637485857,6.9180090726239545,0.07349819892782786,2.1836942403662096,-0.21648826749301234,-2.0232157922442333,-1.3150094629912188,3.229590355014641
77,-249.4253892686752,2.5900440484586773,8.65778265730054,-1.0840886430714674,-1.1109569210303565,-0.010696175552139031,-2.9903378643260377,-0.586302834826694,0.2780417022417629
78,-248.42944920621014,1.0531887627694094,6.5618071589705815,-0.8345697270333956,-2.7160159794657233,3.464533009634471,-2.624231617391089,0.8089407417520007,-0.8965616320505966
79,-247.40753082662607,3.053349773790069,8.606687390813669,-2.348098334243739,-2.505350897178569,4.693951339986568,-2.6116835227215027,-1.5194187754707598,0.12452595092595159
80,-246.3897680475877,4.488104557852143,8.214874626652914,-1.382044729513944,-3.569668778578934,1.9357395984068204,-2.2752107867350024,-1.1269941184321515,1.0140810792822168
81,-245.38624772022757,5.077914810902238,8.700441657017684,-1.9285360401959928,-2.3803359320925517,2.4143986706409604,-2.2851284673349226,-1.5189870474623988,0.40009543261545577
82,-244.3765607924356,4.910733138189444,7.7012575339556015,-1.5186847967969768,-3.195917699755689,1.7686195215410823,-1.6481682507326898,-3.3127895244585424,0.9474215897213811
83,-243.376937632633,4.470021671769356,6.7197843926664085,-1.6413461090897148,-2.734401334801802,0.84516593057714,-3.2613359831641944,-3.2219076561102358,0.7898279976928715
84,-242.37566597652702,5.041781883270353,6.632252000145953,-1.9282185339042281,-1.7991840875851566,1.7074390048584158,-3.9977269093166625,-1.4019645994435948,0.21175084399770003
85,-241.37887243678844,3.1943850827462392,5.579797339331943,0.7709072365736673,-3.832327280492091,1.8610760633771857,-2.6874537685476603,-1.5880137020105172,-0.37424186147583466
86,-240.35768260686677,4.48860112652325,3.2950960478535833,-0.8353507213679114,-2.5388008565324394,1.9758429313968264,-2.3184714031512628,-0.43067385835407723,-0.6909233860813422
87,-239.37200496151215,0.42440395518801316,-1.4145078339150292,-2.6333468749226436,-2.648833717855569,4.076963106657256,-0.4691749596573947,-1.6021333660941333,-1.0950002980242175
88,-238.39806935842557,-2.434522561920774,-3.0746725204224323,-6.861018109681891,0.3328838887109708,4.15963772696728,1.129286378579172,-1.1259520469595816,-1.2930986342328705
89,-237.41489890575673,-5.825675654815373,-6.597507395510335,-6.532431217815564,3.935889676124448,4.055808587226226,0.8923188035552108,1.2222085243648202,-0.1857990329062012
90,-167.45197535839637,-7.072747002954787,-4.416948610033588,-5.564092376790824,5.331974737375379,0.5821186395086325,-0.8466472314429332,2.2187005051314035,1.5078882314117732
91,-166.47631506512514,-6.588742208387856,-0.15966620910153465,-5.179074157648901,7.3394311901293365,0.6893679228341425,1.3032218466718015,7.043789072261473,7.597391331955643
92,-165.47424523968192,-4.80025341979773,3.0660590909587957,-2.493986008308021,4.768739299077496,-0.18342819630483798,2.6256474099075566,6.513614990492363,9.036559474487646
93,-164.4700855552213,-6.16981896750883,-2.462744486927721,-0.9849794384975294,-3.2914094249577874,-3.2420639490206136,-2.554724096532344,4.305021162677926,-0.3437817052809947
94,-163.42594442388656,-4.76801558655537,-4.053564915558449,-2.446690792444612,-2.0167078289437996,4.043721952657749,-2.956303397282468,1.551244153140326,-0.6604611741727235
95,-162.39128626791597,-2.8012076235076298,-5.8223800086855775,-2.592319708782351,-4.183772051888614,1.4763710486369126,-1.6167550634727608,1.227221752294584,-0.07815181530233167
96,-161.38176119932098,-2.883795050482823,-10.405083460261471,-6.613512166209277,-3.629919959596342,-2.1141807775743824,-4.4019409287181075,1.2170764551431228,1.930924565094482
97,-160.3956146068034,-3.932316351619446,-7.010327608609117,-5.816752307102467,1.235046555071012,-0.4691631613036874,-0.9580332588231104,-0.07471203612279338,1.4136684052811896
98,-159.42668754960695,-3.4069710595075886,-1.5923025981794934,-5.833746319601366,3.031306758803791,-0.8620990303065723,-2.3491598964816975,-1.1654237895570416,-1.9093562643542694
99,-158.41340215840324,-0.3474102678991613,2.2257987015743894,-3.635075907084314,3.4717392122129547,-1.040268211938363,-0.12649119411996507,2.7937862175373596,-0.0752109699221846
100,-157.3757642770286,2.7501475191592086,1.8590862294438335,-3.771119626989217,-1.0578363407462543,-0.11511014176845823,0.06960413559981025,3.4275679823106073,1.2199286395113238
101,-156.33785461306388,3.1797947065121654,-0.17841266181948057,-3.1609975252359237,-3.8741106970040935,3.19254647243852,0.7594714318306328,0.12560857701717604,0.370362880622759
102,-155.33199118400267,1.6326446487682689,-0.7327357213293828,1.56392753078095,-3.6693609259971676,3.0251635633101244,0.4119360649326538,-1.4307333145214745,-0.02731697374964871
103,-154.32756075777993,3.3824701869390004,1.1277780658876795,1.6056926195857328,-1.6401361980726288,1.0593752558967624,-0.8614910218235856,-1.690798721939381,0.3989730881720571
104,-153.35008277863264,1.9161034253187668,1.1912282348128305,0.6813626118896374,2.4651347981709213,3.908732967052076,-2.3465671084346837,0.12606043863415073,-1.3389128904360803
105,-152.3644657423162,3.7114354047573888,4.009202970015858,-2.491231938237808,2.875354241462977,0.8710096046272623,-1.805088978660792,0.48880292955752563,-0.33451907160478267
106,-151.36599365084467,5.363887926295077,5.7138794644776025,-3.159822144963636,0.4573700900534338,-2.2385689300291522,0.40169088231654093,2.182313432783929,0.7426221587234673
107,-150.34840966473243,5.112334791704972,3.3673852702783567,-3.454195945911733,0.04505499562881291,-0.9877328390476423,1.760650120728213,2.169011426763515,0.06734104611289016
108,-149.36197572199532,2.616441842673376,1.1670598199822209,-6.28434651602397,0.9681258610737423,2.4735998711232483,0.9476702888131245,1.33861609934749,-2.4052354645061156
109,-148.35582925505364,4.537446543411601,3.5582514052252545,-6.424232597184634,-0.5983526622779263,0.545305180760621,0.7862555429879168,0.5904757147652042,-0.775397444207016
110,-147.33644200074212,4.036869265379828,0.1493338500323096,-5.020224667741298,1.328992805895263,-1.1092353954104315,0.5574589648356473,1.5498980647152638,-0.5520671167580192
111,-146.3434046946173,1.4264087035006197,-1.8161216391132948,-8.511807802487795,-0.3581049030847095,3.285843288261349,0.8026387615448536,-0.8639493862064945,-3.874359917786039
112,-145.33671561014717,0.9319555963478262,-3.985480549372751,-7.283142032561557,-0.34349644057910544,1.2588822555606412,1.9961481185342476,-1.9358200641972407,0.6244611718141541
113,-144.34195447538997,1.774354516721275,-3.4071565572327263,-6.967024052493538,2.5919501569852046,0.44381046505496613,0.8266100294607263,-0.11007413267298842,1.7440970799919824
114,-143.35790208013327,-0.5561802229127192,-3.8393259348692528,-1.3752511357523598,2.0525425534648876,3.3039540473810893,1.065550808279937,2.7432890465723925,0.5495039454287332
115,-142.3667242877803,-0.06022210927113622,-0.2161276119695803,-3.597465870757297,2.8929255163524115,2.6189341379226616,-1.7642742575523722,-2.3205257780444333,-0.6427999892783991
116,-141.3839156290021,0.9857938970464933,3.692178318955294,-3.6266778899222216,0.8268599666621509,2.0820337131392286,0.2911671188628791,-1.666456129718819,-1.3033478799115892
117,-140.37680586829404,2.5837455301625623,5.234196057693483,-1.4683936645415427,-1.0637261852239503,-0.04806635958992254,0.4577033816276369,0.33598971820601237,-0.8025783892120186
118,-139.3684126816658,1.6039820836057046,1.5933078395897646,2.441849924627838,-0.09105656011289148,0.9663892582650002,0.44732712457120555,3.507366370659704,0.3374486787444995
119,-138.36419777155615,1.8800372323371088,2.586761205856116,-0.04500956462865765,1.6273800611855098,3.1006257337982523,-2.633939056700746,-0.4648491385457254,0.7699078377191622
120,-67.34715471848524,-0.13751962758554964,0.6996134899566434,0.16837735527740014,3.130861191029575,2.2640941477875334,1.1430113602107508,0.4378912204544343,-1.9257631915272686
121,-66.33554268026103,2.5433222314486192,1.7819430950972215,-3.1480831564040774,0.9374883837818342,0.4665452055423855,1.3814831759041988,-0.6050100086603035,-0.3211918921851174
122,-65.33744438516231,2.261320999866233,1.39891417146808,-2.3791588342643317,-0.40241352273914716,2.363251199267184,1.2809467934595669,0.60462283268922,-0.6326248824173507
123,-64.32934320593986,2.288967614145451,0.9793312588611561,-0.9081685457917176,0.01015197432477597,2.3577801297704,1.85591131587346,-0.24557839894694258,2.6018858345620637
124,-63.32012055251659,1.9612723776733696,-0.052391626240385895,1.442438870017739,2.827153201920099,2.8059636183852463,0.19743977458457418,0.576683678980801,2.3855901192659017
125,-62.31617388257133,1.6124567809804895,0.4880362193214447,0.1950380229974357,5.668884301091211,0.9960365070768264,1.6723953443055788,-1.3527500143472626,0.80622012142018
126,-61.31224508952253,1.0299503301198665,-1.4280808646663405,1.0287504366004554,3.850793739760142,1.010217437230164,0.8052047738448201,0.4706072231378132,-1.408504042865277
127,-60.314704322452656,3.8360098723017564,1.669094646472405,-0.8458052553457017,4.49569391191398,1.0489948684014623,-1.088473135669198,0.21754867971394878,1.502600462982975
128,-59.28812110133636,6.0459201328552945,2.9594921918306007,-0.12024595576334439,1.943832559937625,0.40776573356872964,0.5079271292417968,0.16632757206716473,1.6404306387475442
129,-58.280606405474344,3.968907870390671,-1.910900905803711,2.662982840732991,-2.7552467414844113,-1.6015625272429959,0.09544129903136203,0.30001984451337543,1.255951304748455
130,-57.26219636871789,6.376308926762744,-2.180277666392653,-0.11072142225150286,-3.286288745750653,-2.1286526066604026,0.05672992990787953,0.5201829183454403,0.2856497748982605
131,-56.272025847680126,6.354297783515044,-0.6010817876420025,0.06953838602979082,0.32574788695047596,0.360267427338664,-1.4679887104449383,-0.06265163668022213,1.0468763826899818
132,-55.27724218222329,4.345705649339354,-2.349710412549105,0.9349299195683974,2.571709783046905,0.4032905240605618,-1.3386279969886345,-1.375878739362348,3.8319262465746817
133,-54.269688011423135,6.496408025229586,0.9366282774886878,-0.5628333074778291,1.513098007963849,-0.16601442166344332,-0.9979487580220554,-0.615206148492675,0.26411814681479273
134,-53.2590553897082,7.0828785681781286,-0.07445437462689666,-0.8579921035123705,-1.9826719852347716,0.30699550489429867,1.7347995130126261,0.36600975522349916,0.4170562235347627
135,-52.26156194628545,5.341564498497159,-2.41187624615467,0.5786357725558522,0.8958116504576029,2.493322878825069,-0.12466887072100545,1.189186503582885,-0.0352975408223053
136,-51.25896902852503,6.042455959656878,-0.8188945155621375,0.54187651956781,1.510906677631081,2.864588823553189,0.12620542270828047,1.8734732607309699,-1.0866853172188236
137,-50.24267302025152,8.038035723416396,0.5832541692224216,1.357910832264578,-1.3268475623211318,0.39406225612128093,0.8011267110267412,0.7423261689468562,0.04953466604799265
138,-49.23487801143835,6.543622054107537,-2.575429102635093,3.3276783906459015,-3.4053769094086035,1.8091007765483806,-1.2345515694484432,1.2809146236626572,2.0478145544091104
139,-48.25248968104905,5.004075850094552,-3.49262723662678,2.8431396305491172,-2.8551462140955013,1.6467190259241296,-1.3275554180711258,1.145396293688534,0.1900450017811221
140,-47.27533891822205,4.441957476498976,-0.9339094031920894,1.9318084481134974,-0.3534114155561767,-0.4975551621199159,-0.03197266935205339,-1.7897048826395263,-0.6174564268317818
141,-46.25714689676561,6.411447299550527,-0.9435705627654918,-1.4895921026284598,0.666186544924651,0.36172320760612386,1.133049744331465,-1.2693050537912378,1.5157401002501232
142,-45.24811568451386,2.4063348158809212,-8.703221801419707,-0.791271054582464,-0.673170383695422,3.197782603611903,1.7109367968175424,0.6341025477897507,1.390755567441662
143,-44.2878100824241,1.6226737096206498,-5.277831181616851,-0.856888915049274,0.8746581233741807,1.0223373035606627,1.2916384325003627,-1.4958120136940154,2.022379105655657
144,-43.29189284103358,3.4776476698918395,-2.9204171848178118,0.26264256072536596,0.5071806433740326,-1.54231828422828,0.27296368580365116,-0.7436339116517012,-0.30714582688958003
145,-42.28720901899691,3.93966942425101,-2.102083999686596,2.5722578494757564,-0.9404785915311346,-1.4016189814805493,-1.3253439951342276,1.379949856785863,-0.8756861165842855
146,-41.27783657689559,4.81248747296293,-1.431561596218848,1.1212407093152812,1.9996627119095596,-1.9625254257077893,-2.2215445607128443,-0.7997027897627293,1.406407337728744
147,-40.3140687815389,3.052046299436662,-0.1720728429968689,-1.549527971889294,2.945445099230172,-3.305486954547913,-1.1793357002588207,-0.06885656423598491,-1.6578058063344998
148,-39.33451997480708,-0.10398920952732256,-1.9676559756548162,-1.0737575163812263,3.313297579695885,-0.2960603094607526,0.7237835972158703,0.4171426502582661,-2.5618280698027855
149,-38.32725758622221,1.2942289600026653,-0.7237003114870275,-1.354869895883245,-0.1254636849324849,-0.018503225446246795,3.1766910511442084,0.15530273375213588,-2.533722285153426
150,-37.30416938034347,2.3471512963869725,-2.111133650665165,0.12809797845754323,0.05416019952356865,-0.2996791665379408,1.7254658607883113,1.1971545962020338,-0.7063245989182946
